family,subfamily,tribe,tips,broad_sociality,parasite_host_sociality,fine_sociality,sociality_notes,sociality_ref,broad_nesting,parasite_host_nesting,fine_nesting,nesting_notes,nesting_ref,nest_accuracy,host_bee,host_ref,wax,resin,floral_oil,nestmat_accuracy,nest_materials_ref
Halicitidae,Halictinae,Halictini,Lasioglossum_aquilae,social,,primitively eusocial,,inferred,ground,,soil,,Michener 2007,subfamily,,,no,no,no,,
Halicitidae,Halictinae,Halictini,Lasioglossum_sudum,social,,primitively eusocial,,inferred,ground,,soil,,Michener 2007,subfamily,,,no,no,no,,
Halicitidae,Halictinae,Halictini,Lasioglossum_mosselinum,social,,primitively eusocial,,inferred,ground,,soil,,Michener 2007,subfamily,,,no,no,no,,
Halicitidae,Halictinae,Halictini,Mexalictus_arizonensis,solitary,,,,"Danforth, Conway & Ji 2003",ground,,soil,,Michener 2007,subfamily,,,no,no,no,,
Halicitidae,Halictinae,Halictini,Patellapis_abessinica,solitary,,communal,,Timmermann & Kuhlmann 2008,ground,,soil,,Michener 2007,subfamily,,,no,no,no,,
Halicitidae,Halictinae,Halictini,Patellapis_andreniformis,solitary,,communal,,Timmermann & Kuhlmann 2008,ground,,soil,,Michener 2007,subfamily,,,no,no,no,,
Halicitidae,Halictinae,Halictini,Patellapis_albofasciata,solitary,,communal,,Timmermann & Kuhlmann 2008,ground,,soil,,Michener 2007,subfamily,,,no,no,no,,
Halicitidae,Halictinae,Halictini,Patellapis_vittata,solitary,,communal,,Timmermann & Kuhlmann 2008,ground,,soil,,Michener 2007,subfamily,,,no,no,no,,
Halicitidae,Halictinae,Halictini,Patellapis_castanea,solitary,,communal,,Timmermann & Kuhlmann 2008,ground,,soil,,Michener 2007,subfamily,,,no,no,no,,
Halicitidae,Halictinae,Halictini,Patellapis_inelegans,solitary,,communal,,Timmermann & Kuhlmann 2008,ground,,soil,,Michener 2007,subfamily,,,no,no,no,,
Halicitidae,Halictinae,Halictini,Patellapis_joffrei,solitary,,communal,,Timmermann & Kuhlmann 2008,ground,,soil,,Michener 2007,subfamily,,,no,no,no,,
Halicitidae,Halictinae,Halictini,Patellapis_malachurina,solitary,,communal,,Timmermann & Kuhlmann 2008,ground,,soil,,Michener 2007,subfamily,,,no,no,no,,
Halicitidae,Halictinae,Halictini,Patellapis_minima,solitary,,communal,,Timmermann & Kuhlmann 2008,ground,,soil,,Michener 2007,subfamily,,,no,no,no,,
Halicitidae,Halictinae,Halictini,Patellapis_coccinea,solitary,,communal,,Timmermann & Kuhlmann 2008,ground,,soil,,Michener 2007,subfamily,,,no,no,no,,
Halicitidae,Halictinae,Halictini,Patellapis_lyalli,solitary,,communal,,Timmermann & Kuhlmann 2008,ground,,soil,,Michener 2007,subfamily,,,no,no,no,,
Halicitidae,Halictinae,Halictini,Patellapis_fisheri,solitary,,communal,,Timmermann & Kuhlmann 2008,ground,,soil,,Michener 2007,subfamily,,,no,no,no,,
Halicitidae,Halictinae,Halictini,Patellapis_zacephala,solitary,,communal,,Timmermann & Kuhlmann 2008,ground,,soil,,Michener 2007,subfamily,,,no,no,no,,
Halicitidae,Halictinae,Halictini,Patellapis_braunsella,solitary,,communal,,Timmermann & Kuhlmann 2008,ground,,soil,,Michener 2007,subfamily,,,no,no,no,,
Halicitidae,Halictinae,Halictini,Patellapis_minutior,solitary,,communal,,Timmermann & Kuhlmann 2008,ground,,soil,,Michener 2007,subfamily,,,no,no,no,,
Halicitidae,Halictinae,Halictini,Patellapis_montagui,solitary,,communal,,Timmermann & Kuhlmann 2008,ground,,soil,,Michener 2007,subfamily,,,no,no,no,,
Halicitidae,Halictinae,Thrinchostomini,Thrinchostoma_conjungens,solitary,,,"""We know little about the nesting biology or social behavior of Thrinchostomini, although their phenology in southern Africa would suggest that they are solitary.""",Danforth 2008,ground,,soil,,Michener 2007,subfamily,,,no,no,no,,
Halicitidae,Halictinae,Thrinchostomini,Thrinchostoma_lemuriae,solitary,,,"""We know little about the nesting biology or social behavior of Thrinchostomini, although their phenology in southern Africa would suggest that they are solitary.""",Danforth 2008,ground,,soil,,Michener 2007,subfamily,,,no,no,no,,
Halicitidae,Halictinae,Thrinchostomini,Thrinchostoma_sakalavum,solitary,,,"""We know little about the nesting biology or social behavior of Thrinchostomini, although their phenology in southern Africa would suggest that they are solitary.""",Danforth 2008,ground,,soil,,Michener 2007,subfamily,,,no,no,no,,
Halicitidae,Halictinae,Thrinchostomini,Thrinchostoma_kandti,solitary,,,"""We know little about the nesting biology or social behavior of Thrinchostomini, although their phenology in southern Africa would suggest that they are solitary.""",Danforth 2008,ground,,soil,,Michener 2007,subfamily,,,no,no,no,,
Halicitidae,Halictinae,Thrinchostomini,Thrinchostoma_seyrigi,solitary,,,"""We know little about the nesting biology or social behavior of Thrinchostomini, although their phenology in southern Africa would suggest that they are solitary.""",Danforth 2008,ground,,soil,,Michener 2007,subfamily,,,no,no,no,,
Halicitidae,Halictinae,Thrinchostomini,Thrinchostoma_sladeni,solitary,,,"""We know little about the nesting biology or social behavior of Thrinchostomini, although their phenology in southern Africa would suggest that they are solitary.""",Danforth 2008,ground,,soil,,Michener 2007,subfamily,,,no,no,no,,
Halicitidae,Halictinae,Thrinchostomini,Thrinchostoma_torridum,solitary,,,"""We know little about the nesting biology or social behavior of Thrinchostomini, although their phenology in southern Africa would suggest that they are solitary.""",Danforth 2008,ground,,soil,,Michener 2007,subfamily,,,no,no,no,,
Halicitidae,Halictinae,Sphecodini,Sphecodes_albilabris,kleptoparasite,solitary,,,Michener 1969,kleptoparasite,ground,kleptoparasite,,Michener 2007,genus,Colletes cunicularius,Bogusch & Straka 2012,no,no,no,,
Halicitidae,Halictinae,Sphecodini,Sphecodes_scabricollis,kleptoparasite,solitary,,,Michener 1969,kleptoparasite,ground,kleptoparasite,,Michener 2007,genus,Lasioglossum and Halictus,Bogusch & Straka 2012,no,no,no,,
Halicitidae,Halictinae,Sphecodini,Sphecodes_nipponicus,kleptoparasite,solitary,,,Michener 1969,kleptoparasite,ground,kleptoparasite,,Michener 2007,genus,Lasioglossum and Halictus,Bogusch & Straka 2012,no,no,no,,
Halicitidae,Halictinae,Sphecodini,Sphecodes_cristatus,kleptoparasite,solitary,,,Michener 1969,kleptoparasite,ground,kleptoparasite,,Michener 2007,genus,Lasioglossum and Halictus,Bogusch & Straka 2012,no,no,no,,
Halicitidae,Halictinae,Sphecodini,Sphecodes_olivieri,kleptoparasite,solitary,,,Michener 1969,kleptoparasite,ground,kleptoparasite,,Michener 2007,genus,Lasioglossum and Halictus,Bogusch & Straka 2012,no,no,no,,
Halicitidae,Halictinae,Sphecodini,Sphecodes_alternatus,kleptoparasite,solitary,,,Michener 1969,kleptoparasite,ground,kleptoparasite,,Michener 2007,genus,Halictus,Bogusch & Straka 2012,no,no,no,,
Halicitidae,Halictinae,Sphecodini,Sphecodes_crassanus,kleptoparasite,solitary,,,Michener 1969,kleptoparasite,ground,kleptoparasite,,Michener 2007,genus,Halictus,Bogusch & Straka 2012,no,no,no,,
Halicitidae,Halictinae,Sphecodini,Sphecodes_reticulatus,kleptoparasite,solitary,,,Michener 1969,kleptoparasite,ground,kleptoparasite,,Michener 2007,genus,"Andrena barbilabris, Lasioglossum spp.",Bogusch & Straka 2012,no,no,no,,
Halicitidae,Halictinae,Sphecodini,Sphecodes_gibbus,kleptoparasite,solitary,,,Michener 1969,kleptoparasite,ground,kleptoparasite,,Michener 2007,genus,Lasioglossum and Halictus,Bogusch & Straka 2012,no,no,no,,
Halicitidae,Halictinae,Sphecodini,Sphecodes_rufiventris,kleptoparasite,solitary,,,Michener 1969,kleptoparasite,ground,kleptoparasite,,Michener 2007,genus,Halictus maculatus,Bogusch & Straka 2012,no,no,no,,
Halicitidae,Halictinae,Sphecodini,Sphecodes_schenckii,kleptoparasite,solitary,,,Michener 1969,kleptoparasite,ground,kleptoparasite,,Michener 2007,genus,Lasioglossum and Halictus,Bogusch & Straka 2012,no,no,no,,
Halicitidae,Halictinae,Sphecodini,Sphecodes_monilicornis,kleptoparasite,solitary,,,Michener 1969,kleptoparasite,ground,kleptoparasite,,Michener 2007,genus,Lasioglossum and Halictus,Bogusch & Straka 2012,no,no,no,,
Halicitidae,Halictinae,Sphecodini,Sphecodes_autumnalis,kleptoparasite,solitary,,,Michener 1969,kleptoparasite,ground,kleptoparasite,,Michener 2007,genus,Lasioglossum and Halictus,Bogusch & Straka 2012,no,no,no,,
Halicitidae,Halictinae,Sphecodini,Sphecodes_davisii,kleptoparasite,solitary,,,Michener 1969,kleptoparasite,ground,kleptoparasite,,Michener 2007,genus,Lasioglossum and Halictus,Bogusch & Straka 2012,no,no,no,,
Halicitidae,Halictinae,Sphecodini,Sphecodes_mandibularis,kleptoparasite,solitary,,,Michener 1969,kleptoparasite,ground,kleptoparasite,,Michener 2007,genus,Lasioglossum and Halictus,Bogusch & Straka 2012,no,no,no,,
Halicitidae,Halictinae,Sphecodini,Sphecodes_cressonii,kleptoparasite,solitary,,,Michener 1969,kleptoparasite,ground,kleptoparasite,,Michener 2007,genus,Lasioglossum and Halictus,Bogusch & Straka 2012,no,no,no,,
Halicitidae,Halictinae,Sphecodini,Sphecodes_galerus,kleptoparasite,solitary,,,Michener 1969,kleptoparasite,ground,kleptoparasite,,Michener 2007,genus,Lasioglossum and Halictus,Bogusch & Straka 2012,no,no,no,,
Halicitidae,Halictinae,Sphecodini,Sphecodes_coronus,kleptoparasite,solitary,,,Michener 1969,kleptoparasite,ground,kleptoparasite,,Michener 2007,genus,Lasioglossum and Halictus,Bogusch & Straka 2012,no,no,no,,
Halicitidae,Halictinae,Sphecodini,Sphecodes_pimpinellae,kleptoparasite,solitary,,,Michener 1969,kleptoparasite,ground,kleptoparasite,,Michener 2007,genus,Lasioglossum and Halictus,Bogusch & Straka 2012,no,no,no,,
Halicitidae,Halictinae,Sphecodini,Sphecodes_carolinus,kleptoparasite,solitary,,,Michener 1969,kleptoparasite,ground,kleptoparasite,,Michener 2007,genus,Lasioglossum and Halictus,Bogusch & Straka 2012,no,no,no,,
Halicitidae,Halictinae,Sphecodini,Sphecodes_illinoensis,kleptoparasite,solitary,,,Michener 1969,kleptoparasite,ground,kleptoparasite,,Michener 2007,genus,Lasioglossum and Halictus,Bogusch & Straka 2012,no,no,no,,
Halicitidae,Halictinae,Sphecodini,Sphecodes_dusmeti,kleptoparasite,solitary,,,Michener 1969,kleptoparasite,ground,kleptoparasite,,Michener 2007,genus,Lasioglossum and Halictus,Bogusch & Straka 2012,no,no,no,,
Halicitidae,Halictinae,Sphecodini,Sphecodes_niger,kleptoparasite,solitary,,,Michener 1969,kleptoparasite,ground,kleptoparasite,,Michener 2007,genus,Lasioglossum morio and likely other Lasioglossum spp.,Bogusch & Straka 2012,no,no,no,,
Halicitidae,Halictinae,Sphecodini,Sphecodes_confertus,kleptoparasite,solitary,,,Michener 1969,kleptoparasite,ground,kleptoparasite,,Michener 2007,genus,Lasioglossum and Halictus,Bogusch & Straka 2012,no,no,no,,
Halicitidae,Halictinae,Sphecodini,Sphecodes_longuloides,kleptoparasite,solitary,,,Michener 1969,kleptoparasite,ground,kleptoparasite,,Michener 2007,genus,Lasioglossum and Halictus,Bogusch & Straka 2012,no,no,no,,
Halicitidae,Halictinae,Sphecodini,Sphecodes_longulus,kleptoparasite,solitary,,,Michener 1969,kleptoparasite,ground,kleptoparasite,,Michener 2007,genus,Small Lasioglossum spp.,Bogusch & Straka 2012,no,no,no,,
Halicitidae,Halictinae,Sphecodini,Sphecodes_puncticeps,kleptoparasite,solitary,,,Michener 1969,kleptoparasite,ground,kleptoparasite,,Michener 2007,genus,Lasioglossum and Halictus,Bogusch & Straka 2012,no,no,no,,
Halicitidae,Halictinae,Sphecodini,Sphecodes_clematidis,kleptoparasite,solitary,,,Michener 1969,kleptoparasite,ground,kleptoparasite,,Michener 2007,genus,Lasioglossum and Halictus,Bogusch & Straka 2012,no,no,no,,
Halicitidae,Halictinae,Sphecodini,Sphecodes_minor,kleptoparasite,solitary,,,Michener 1969,kleptoparasite,ground,kleptoparasite,,Michener 2007,genus,Lasioglossum and Halictus,Bogusch & Straka 2012,no,no,no,,
Halicitidae,Halictinae,Sphecodini,Sphecodes_arvensiformis,kleptoparasite,solitary,,,Michener 1969,kleptoparasite,ground,kleptoparasite,,Michener 2007,genus,Lasioglossum and Halictus,Bogusch & Straka 2012,no,no,no,,
Halicitidae,Halictinae,Sphecodini,Sphecodes_dichrous,kleptoparasite,solitary,,,Michener 1969,kleptoparasite,ground,kleptoparasite,,Michener 2007,genus,Lasioglossum and Halictus,Bogusch & Straka 2012,no,no,no,,
Halicitidae,Halictinae,Sphecodini,Sphecodes_heraclei,kleptoparasite,solitary,,,Michener 1969,kleptoparasite,ground,kleptoparasite,,Michener 2007,genus,Lasioglossum and Halictus,Bogusch & Straka 2012,no,no,no,,
Halicitidae,Halictinae,Sphecodini,Sphecodes_prosphorus,kleptoparasite,solitary,,,Michener 1969,kleptoparasite,ground,kleptoparasite,,Michener 2007,genus,Lasioglossum and Halictus,Bogusch & Straka 2012,no,no,no,,
Halicitidae,Halictinae,Sphecodini,Sphecodes_ferruginatus,kleptoparasite,solitary,,,Michener 1969,kleptoparasite,ground,kleptoparasite,,Michener 2007,genus,Lasioglossum fulvicorne,Bogusch & Straka 2012,no,no,no,,
Halicitidae,Halictinae,Sphecodini,Sphecodes_hyalinatus,kleptoparasite,solitary,,,Michener 1969,kleptoparasite,ground,kleptoparasite,,Michener 2007,genus,"Lasioglossum fratellum, L. fulvicorne",Bogusch & Straka 2012,no,no,no,,
Halicitidae,Halictinae,Sphecodini,Sphecodes_geoffrellus,kleptoparasite,solitary,,,Michener 1969,kleptoparasite,ground,kleptoparasite,,Michener 2007,genus,Small Lasioglossum spp.,Bogusch & Straka 2012,no,no,no,,
Halicitidae,Halictinae,Sphecodini,Sphecodes_solonis,kleptoparasite,solitary,,,Michener 1969,kleptoparasite,ground,kleptoparasite,,Michener 2007,genus,Lasioglossum and Halictus,Bogusch & Straka 2012,no,no,no,,
Halicitidae,Halictinae,Sphecodini,Sphecodes_pinguiculus,kleptoparasite,solitary,,,Michener 1969,kleptoparasite,ground,kleptoparasite,,Michener 2007,genus,Halictus lucidipennis,Bogusch & Straka 2012,no,no,no,,
Halicitidae,Halictinae,Sphecodini,Sphecodes_crassus,kleptoparasite,solitary,,,Michener 1969,kleptoparasite,ground,kleptoparasite,,Michener 2007,genus,Lasioglossum and Halictus,Bogusch & Straka 2012,no,no,no,,
Halicitidae,Halictinae,Sphecodini,Sphecodes_croaticus,kleptoparasite,solitary,,,Michener 1969,kleptoparasite,ground,kleptoparasite,,Michener 2007,genus,Lasioglossum interruptum,Bogusch & Straka 2012,no,no,no,,
Halicitidae,Halictinae,Sphecodini,Sphecodes_pseudofasciatus,kleptoparasite,solitary,,,Michener 1969,kleptoparasite,ground,kleptoparasite,,Michener 2007,genus,"unknown, probably Lasioglossum and Halictus",Bogusch & Straka 2012,no,no,no,,
Halicitidae,Halictinae,Sphecodini,Sphecodes_zangherii,kleptoparasite,solitary,,,Michener 1969,kleptoparasite,ground,kleptoparasite,,Michener 2007,genus,"unknown, probably Lasioglossum and Halictus",Bogusch & Straka 2012,no,no,no,,
Halicitidae,Halictinae,Sphecodini,Sphecodes_marginatus,kleptoparasite,solitary,,,Michener 1969,kleptoparasite,ground,kleptoparasite,,Michener 2007,genus,"unknown, probably Lasioglossum and Halictus",Bogusch & Straka 2012,no,no,no,,
Halicitidae,Halictinae,Sphecodini,Sphecodes_miniatus,kleptoparasite,solitary,,,Michener 1969,kleptoparasite,ground,kleptoparasite,,Michener 2007,genus,Lasioglossum spp.,Bogusch & Straka 2012,no,no,no,,
Halicitidae,Halictinae,Sphecodini,Sphecodes_nomioidis,kleptoparasite,solitary,,,Michener 1969,kleptoparasite,ground,kleptoparasite,,Michener 2007,genus,"unknown, probably Lasioglossum and Halictus",Bogusch & Straka 2012,no,no,no,,
Halicitidae,Halictinae,Sphecodini,Sphecodes_ephippius,kleptoparasite,solitary,,,Michener 1969,kleptoparasite,ground,kleptoparasite,,Michener 2007,genus,"Lasioglossum, Halictus, and Andrena spp. (18 hosts)",Bogusch & Straka 2012,no,no,no,,
Halicitidae,Halictinae,Sphecodini,Sphecodes_pellucidus,kleptoparasite,solitary,,,Michener 1969,kleptoparasite,ground,kleptoparasite,,Michener 2007,genus,Lasioglossum and Andrena spp.,Bogusch & Straka 2012,no,no,no,,
Halicitidae,Halictinae,Sphecodini,Sphecodes_rubicundus,kleptoparasite,solitary,,,Michener 1969,kleptoparasite,ground,kleptoparasite,,Michener 2007,genus,Andrena spp.,Bogusch & Straka 2012,no,no,no,,
Halicitidae,Halictinae,Sphecodini,Sphecodes_majalis,kleptoparasite,solitary,,,Michener 1969,kleptoparasite,ground,kleptoparasite,,Michener 2007,genus,Lasioglossum pallens,Bogusch & Straka 2012,no,no,no,,
Halicitidae,Halictinae,Sphecodini,Sphecodes_spinulosus,kleptoparasite,solitary,,,Michener 1969,kleptoparasite,ground,kleptoparasite,,Michener 2007,genus,Lasioglossum xanthopus,Bogusch & Straka 2012,no,no,no,,
Halicitidae,Halictinae,Sphecodini,Sphecodes_pecosensis,kleptoparasite,solitary,,,Michener 1969,kleptoparasite,ground,kleptoparasite,,Michener 2007,genus,Lasioglossum and Halictus,Bogusch & Straka 2012,no,no,no,,
Halicitidae,Halictinae,Sphecodini,Sphecodes_rhois,kleptoparasite,solitary,,,Michener 1969,kleptoparasite,ground,kleptoparasite,,Michener 2007,genus,Lasioglossum and Halictus,Bogusch & Straka 2012,no,no,no,,
Halicitidae,Halictinae,Sphecodini,Sphecodes_aroniae,kleptoparasite,solitary,,,Michener 1969,kleptoparasite,ground,kleptoparasite,,Michener 2007,genus,Lasioglossum and Halictus,Bogusch & Straka 2012,no,no,no,,
Halicitidae,Halictinae,Sphecodini,Sphecodes_ranunculi,kleptoparasite,solitary,,,Michener 1969,kleptoparasite,ground,kleptoparasite,,Michener 2007,genus,Lasioglossum and Halictus,Bogusch & Straka 2012,no,no,no,,
Halicitidae,Halictinae,Sphecodini,Eupetersia_seyrigi,kleptoparasite,solitary,,,Michener 1978,kleptoparasite,ground,kleptoparasite,,Michener 2007,genus,unknown,,no,no,no,,
Halicitidae,Halictinae,Sphecodini,Eupetersia_sakalava,kleptoparasite,solitary,,,Michener 1978,kleptoparasite,ground,kleptoparasite,,Michener 2007,genus,unknown,,no,no,no,,
Halicitidae,Halictinae,Caenohalictini,Agapostemon_kohliellus,solitary,,communal,,Danforth 2008,ground,,soil,,Michener 2007,genus,,,no,no,no,,
Halicitidae,Halictinae,Caenohalictini,Agapostemon_semimelleus,solitary,,communal,,Danforth 2008,ground,,soil,,Michener 2007,genus,,,no,no,no,,
Halicitidae,Halictinae,Caenohalictini,Agapostemon_sericeus,solitary,,communal,,Danforth 2008,ground,,soil,,Michener 2007,genus,,,no,no,no,,
Halicitidae,Halictinae,Caenohalictini,Agapostemon_femoratus,solitary,,communal,,Danforth 2008,ground,,soil,,Michener 2007,genus,,,no,no,no,,
Halicitidae,Halictinae,Caenohalictini,Agapostemon_melliventris,solitary,,communal,,Danforth 2008,ground,,soil,,Michener 2007,genus,,,no,no,no,,
Halicitidae,Halictinae,Caenohalictini,Agapostemon_tyleri,solitary,,communal,,Danforth 2008,ground,,soil,,Michener 2007,genus,,,no,no,no,,
Halicitidae,Halictinae,Caenohalictini,Agapostemon_virescens,solitary,,communal,,Danforth 2008,ground,,soil,,Michener 2007,genus,,,no,no,no,,
Halicitidae,Halictinae,Caenohalictini,Agapostemon_angelicus,solitary,,communal,,Danforth 2008,ground,,soil,,Michener 2007,genus,,,no,no,no,,
Halicitidae,Halictinae,Caenohalictini,Agapostemon_texanus,solitary,,communal,,Danforth 2008,ground,,soil,,Michener 2007,genus,,,no,no,no,,
Halicitidae,Halictinae,Caenohalictini,Agapostemon_splendens,solitary,,communal,,Danforth 2008,ground,,soil,,Michener 2007,genus,,,no,no,no,,
Halicitidae,Halictinae,Caenohalictini,Agapostemon_viequesensis,solitary,,communal,,Danforth 2008,ground,,soil,,Michener 2007,genus,,,no,no,no,,
Halicitidae,Halictinae,Caenohalictini,Agapostemon_leunculus,solitary,,communal,,Danforth 2008,ground,,soil,,Michener 2007,genus,,,no,no,no,,
