"family","tribe","tips","sociality","nest"
"Apidae","Euglossini","Eulaema_polyzona","solitary","aboveground"
"Apidae","Euglossini","Eulaema_bombiformis","solitary","aboveground"
"Apidae","Euglossini","Eulaema_chocoana","solitary","aboveground"
"Apidae","Euglossini","Eulaema_sororia","solitary","aboveground"
"Apidae","Euglossini","Eulaema_meriana","solitary","aboveground"
"Apidae","Euglossini","Eulaema_atleticana","solitary","aboveground"
"Apidae","Euglossini","Eulaema_flavescens","solitary","aboveground"
"Apidae","Euglossini","Exaerete_smaragdina","solitary","aboveground"
"Apidae","Euglossini","Exaerete_frontalis","solitary","aboveground"
"Apidae","Euglossini","Exaerete_azteca","solitary","aboveground"
"Apidae","Euglossini","Exaerete_dentata","solitary","aboveground"
"Apidae","Euglossini","Exaerete_trochanterica","solitary","aboveground"
"Apidae","Centridini","Centris_analis","solitary","aboveground"
"Apidae","Centridini","Centris_difformis","solitary","aboveground"
"Apidae","Centridini","Centris_terminata","solitary","ground"
"Apidae","Centridini","Centris_fuscata","solitary","ground"
"Apidae","Centridini","Centris_longimana","solitary","ground"
"Apidae","Centridini","Centris_rupestris","solitary","ground"
"Apidae","Centridini","Centris_similis","solitary","ground"
"Apidae","Centridini","Centris_ocellaris","solitary","ground"
"Apidae","Centridini","Centris_nitida","solitary","aboveground"
"Apidae","Centridini","Centris_transversa","solitary","aboveground"
"Apidae","Centridini","Centris_tarsata","solitary","aboveground"
"Apidae","Centridini","Centris_vittata","solitary","aboveground"
"Apidae","Centridini","Centris_trigonoides","solitary","aboveground"
"Apidae","Centridini","Centris_moldenkei","solitary","ground"
"Apidae","Centridini","Centris_hyptidis","solitary","ground"
"Apidae","Centridini","Centris_thelyopsis","solitary","ground"
"Apidae","Centridini","Centris_cineraria","solitary","ground"
"Apidae","Centridini","Centris_muralis","solitary","ground"
"Apidae","Centridini","Centris_rhodophthalma","solitary","ground"
"Apidae","Centridini","Centris_decolorata","solitary","ground"
"Apidae","Centridini","Centris_aenea","solitary","ground"
"Apidae","Centridini","Centris_haemorrhoidalis","solitary","ground"
"Apidae","Centridini","Centris_varia","solitary","ground"
"Apidae","Centridini","Centris_testacea","solitary","ground"
"Apidae","Centridini","Centris_spilopoda","solitary","ground"
"Apidae","Centridini","Centris_atripes","solitary","ground"
"Apidae","Centridini","Centris_rhodopus","solitary","ground"
"Apidae","Centridini","Centris_lanosa","solitary","ground"
"Apidae","Centridini","Centris_caesalpiniae","solitary","ground"
"Apidae","Centridini","Centris_agameta","solitary","ground"
"Apidae","Centridini","Centris_albiceps","solitary","ground"
"Apidae","Centridini","Centris_agilis","solitary","ground"
"Apidae","Centridini","Centris_anomala","solitary","ground"
"Apidae","Centridini","Centris_cockerelli","solitary","ground"
"Apidae","Centridini","Centris_zacateca","solitary","ground"
"Apidae","Centridini","Centris_mexicana","solitary","ground"
"Apidae","Centridini","Centris_nigrocaerulea","solitary","ground"
"Apidae","Centridini","Centris_hoffmanseggiae","solitary","ground"
"Apidae","Centridini","Centris_pallida","solitary","ground"
"Apidae","Centridini","Centris_burgdorfi","solitary","ground"
"Apidae","Centridini","Centris_tricolor","solitary","ground"
"Apidae","Centridini","Centris_klugii","solitary","ground"
"Apidae","Centridini","Centris_neffi","solitary","ground"
"Apidae","Centridini","Centris_nigerrima","solitary","ground"
"Apidae","Centridini","Centris_xanthomelaena","solitary","ground"
"Apidae","Centridini","Centris_bicolor","solitary","ground"
"Apidae","Centridini","Centris_carolae","solitary","ground"
"Apidae","Centridini","Centris_lutea","solitary","ground"
"Apidae","Centridini","Centris_buchholzi","solitary","ground"
"Apidae","Centridini","Centris_tamarugalis","solitary","ground"
"Apidae","Centridini","Centris_mixta","solitary","ground"
"Apidae","Centridini","Centris_chilensis","solitary","ground"
"Apidae","Centridini","Centris_braccata","solitary","ground"
"Apidae","Centridini","Centris_dimidiata","solitary","ground"
"Apidae","Centridini","Centris_conspersa","solitary","ground"
"Apidae","Centridini","Centris_dorsata","solitary","ground"
"Apidae","Centridini","Centris_rhodoprocta","solitary","ground"
"Apidae","Centridini","Centris_violacea","solitary","ground"
"Apidae","Centridini","Centris_gelida","solitary","ground"
"Apidae","Centridini","Centris_sericea","solitary","ground"
"Apidae","Centridini","Centris_lilacina","solitary","ground"
"Apidae","Centridini","Centris_plumipes","solitary","ground"
"Apidae","Centridini","Centris_mocsaryi","solitary","ground"
"Apidae","Centridini","Centris_chlorura","solitary","ground"
"Apidae","Centridini","Centris_rufohirta","solitary","ground"
"Apidae","Centridini","Centris_xanthocnemis","solitary","ground"
"Apidae","Centridini","Centris_decipiens","solitary","ground"
"Apidae","Centridini","Centris_sponsa","solitary","ground"
"Apidae","Centridini","Centris_moerens","solitary","ground"
"Apidae","Centridini","Centris_scopipes","solitary","ground"
"Apidae","Epicharitini","Epicharis_analis","solitary","ground"
"Apidae","Epicharitini","Epicharis_baccharis","solitary","ground"
"Apidae","Epicharitini","Epicharis_iheringii","solitary","ground"
"Apidae","Epicharitini","Epicharis_luteocincta","solitary","ground"
"Apidae","Epicharitini","Epicharis_minima","solitary","ground"
"Apidae","Epicharitini","Epicharis_morio","solitary","ground"
"Apidae","Epicharitini","Epicharis_dejeanii","solitary","ground"
"Apidae","Epicharitini","Epicharis_zonata","solitary","ground"
"Apidae","Epicharitini","Epicharis_bicolor","solitary","ground"
"Apidae","Epicharitini","Epicharis_umbraculata","solitary","ground"
"Apidae","Epicharitini","Epicharis_bova","solitary","ground"
"Apidae","Epicharitini","Epicharis_elegans","solitary","ground"
"Apidae","Epicharitini","Epicharis_angulosa","solitary","ground"
"Apidae","Epicharitini","Epicharis_flava","solitary","ground"
"Apidae","Epicharitini","Epicharis_lindigii","solitary","ground"
"Apidae","Epicharitini","Epicharis_pygialis","solitary","ground"
"Apidae","Epicharitini","Epicharis_affinis","solitary","ground"
"Apidae","Epicharitini","Epicharis_lunulata","solitary","ground"
"Apidae","Epicharitini","Epicharis_maculata","solitary","ground"
"Apidae","Epicharitini","Epicharis_picta","solitary","ground"
"Apidae","Epicharitini","Epicharis_xanthogastra","solitary","ground"
"Apidae","Ceratitini","Ceratina_calcarata","social","aboveground"
"Apidae","Ceratitini","Ceratina_strenua","social","aboveground"
"Apidae","Ceratitini","Ceratina_accusator","solitary","aboveground"
"Apidae","Ceratitini","Ceratina_okinawana","social","aboveground"
"Apidae","Ceratitini","Ceratina_japonica","social","aboveground"
"Apidae","Ceratitini","Ceratina_nigrolateralis","social","aboveground"
"Apidae","Ceratitini","Ceratina_cucurbitina","solitary","aboveground"
"Apidae","Ceratitini","Ceratina_lineola","social","aboveground"
"Apidae","Ceratitini","Ceratina_moerenhouti","social","aboveground"
"Apidae","Ceratitini","Ceratina_smaragdula","social","aboveground"
"Apidae","Ceratitini","Ceratina_tarsata","social","aboveground"
"Apidae","Ceratitini","Ceratina_nasalis","social","aboveground"
"Apidae","Ceratitini","Ceratina_chalcites","solitary","aboveground"
"Apidae","Ceratitini","Ceratina_chrysomalla","social","aboveground"
"Apidae","Ceratitini","Ceratina_cyanea","solitary","aboveground"
"Apidae","Ceratitini","Ceratina_mandibularis","social","aboveground"
"Apidae","Ceratitini","Ceratina_chalybea","solitary","aboveground"
"Apidae","Ceratitini","Ceratina_subquadrata","social","aboveground"
"Apidae","Ceratitini","Ceratina_dentipes","social","aboveground"
"Apidae","Ceratitini","Ceratina_australensis","social","aboveground"
"Apidae","Allodapini","Exoneura_bicolor","social","aboveground"
"Apidae","Allodapini","Exoneura_illustris","social","aboveground"
"Apidae","Allodapini","Exoneura_nigrescens","social","aboveground"
"Apidae","Allodapini","Exoneura_robusta","social","aboveground"
"Apidae","Allodapini","Exoneura_nigrihirta","social","aboveground"
"Apidae","Allodapini","Exoneura_pictifrons","social","aboveground"
"Apidae","Allodapini","Exoneura_laeta","social","aboveground"
"Apidae","Allodapini","Exoneura_angophorae","social","aboveground"
"Apidae","Allodapini","Inquilina_chenowethi","social","aboveground"
"Apidae","Allodapini","Inquilina_excavata","social","aboveground"
"Apidae","Allodapini","Inquilina_tierneyi","social","aboveground"
"Apidae","Allodapini","Inquilina_wosslerae","social","aboveground"
"Apidae","Allodapini","Inquilina_schwarzi","social","aboveground"
"Apidae","Allodapini","Brevineura_elongata","social","aboveground"
"Apidae","Allodapini","Brevineura_xanthoclypeata","social","aboveground"
"Apidae","Allodapini","Brevineura_froggatti","social","aboveground"
"Apidae","Allodapini","Brevineura_rufitarsis","social","aboveground"
"Apidae","Allodapini","Brevineura_ploratula","social","aboveground"
"Apidae","Allodapini","Exoneurella_eremophila","social","aboveground"
"Apidae","Allodapini","Exoneurella_lawsoni","social","aboveground"
"Apidae","Allodapini","Exoneurella_setosa","social","aboveground"
"Apidae","Allodapini","Exoneurella_tridentata","social","aboveground"
"Apidae","Allodapini","Halterapis_nigrinervis","social","aboveground"
"Apidae","Allodapini","Eucondylops_konowi","social","aboveground"
"Apidae","Allodapini","Eucondylops_reducta","social","aboveground"
"Apidae","Allodapini","Allodapula_empeyi","social","aboveground"
"Apidae","Allodapini","Allodapula_variegata","social","aboveground"
"Apidae","Allodapini","Allodapula_melanopus","social","aboveground"
"Apidae","Allodapini","Compsomelissa_zaxantha","social","aboveground"
"Apidae","Allodapini","Allodapula_dichroa","social","aboveground"
"Apidae","Allodapini","Allodapula_acutigera","social","aboveground"
"Apidae","Allodapini","Exoneuridia_hakkariensis","social","aboveground"
"Apidae","Allodapini","Compsomelissa_borneri","social","aboveground"
"Apidae","Allodapini","Allodape_exoloma","social","aboveground"
"Apidae","Allodapini","Allodape_skaifeorum","social","aboveground"
"Apidae","Allodapini","Allodape_friesei","social","aboveground"
"Apidae","Allodapini","Allodape_punctata","social","aboveground"
"Apidae","Allodapini","Allodape_mucronata","social","aboveground"
"Apidae","Allodapini","Braunsapis_foveata","social","aboveground"
"Apidae","Allodapini","Braunsapis_elizabethana","social","aboveground"
"Apidae","Allodapini","Braunsapis_paradoxa","social","aboveground"
"Apidae","Allodapini","Braunsapis_madecassella","social","aboveground"
"Apidae","Allodapini","Braunsapis_vitrea","social","aboveground"
"Apidae","Allodapini","Braunsapis_albipennis","social","aboveground"
"Apidae","Allodapini","Braunsapis_otavica","social","aboveground"
"Apidae","Allodapini","Braunsapis_bouyssoui","social","aboveground"
"Apidae","Allodapini","Braunsapis_leptozonia","social","aboveground"
"Apidae","Allodapini","Braunsapis_trochanterata","social","aboveground"
"Apidae","Allodapini","Braunsapis_hirsuta","social","aboveground"
"Apidae","Allodapini","Braunsapis_falcata","social","aboveground"
"Apidae","Allodapini","Braunsapis_protuberans","social","aboveground"
"Apidae","Allodapini","Braunsapis_unicolor","social","aboveground"
"Apidae","Allodapini","Braunsapis_hyalina","social","aboveground"
"Apidae","Allodapini","Braunsapis_plebeia","social","aboveground"
"Apidae","Allodapini","Braunsapis_occidentalis","social","aboveground"
"Apidae","Allodapini","Braunsapis_plumosa","social","aboveground"
"Apidae","Allodapini","Braunsapis_clarissima","social","aboveground"
"Apidae","Allodapini","Braunsapis_picitarsis","social","aboveground"
"Apidae","Allodapini","Braunsapis_hewitti","social","aboveground"
"Apidae","Allodapini","Braunsapis_mixta","social","aboveground"
"Apidae","Allodapini","Braunsapis_puangensis","social","aboveground"
"Apidae","Allodapini","Compsomelissa_keiseri","social","aboveground"
"Apidae","Allodapini","Hasinamelissa_seyrigi","social","aboveground"
"Apidae","Allodapini","Hasinamelissa_isaloensis","social","aboveground"
"Apidae","Allodapini","Hasinamelissa_tulearensis","social","aboveground"
"Apidae","Allodapini","Hasinamelissa_minuta","social","aboveground"
"Apidae","Allodapini","Macrogalea_ellioti","social","aboveground"
"Apidae","Allodapini","Macrogalea_antanosy","social","aboveground"
"Apidae","Allodapini","Macrogalea_infernalis","social","aboveground"
"Apidae","Allodapini","Macrogalea_scaevolae","social","aboveground"
"Apidae","Allodapini","Macrogalea_berentyensis","social","aboveground"
"Apidae","Allodapini","Macrogalea_maizina","social","aboveground"
"Apidae","Allodapini","Macrogalea_candida","social","aboveground"
"Apidae","Allodapini","Macrogalea_mombasae","social","aboveground"
"Apidae","Allodapini","Macrogalea_magenge","social","aboveground"
"Apidae","Allodapini","Macrogalea_zanzibarica","social","aboveground"
"Apidae","Xylocopini","Xylocopa_violacea","solitary","aboveground"
"Apidae","Xylocopini","Xylocopa_nasalis","social","aboveground"
"Apidae","Xylocopini","Xylocopa_valga","solitary","aboveground"
"Apidae","Xylocopini","Xylocopa_fenestrata","solitary","aboveground"
"Apidae","Xylocopini","Xylocopa_sulcatipes","social","aboveground"
"Apidae","Xylocopini","Xylocopa_ruficornis","solitary","aboveground"
"Apidae","Xylocopini","Xylocopa_tranquebarorum","solitary","aboveground"
"Apidae","Xylocopini","Xylocopa_cantabrita","solitary","aboveground"
"Apidae","Xylocopini","Xylocopa_albifrons","solitary","aboveground"
"Apidae","Xylocopini","Xylocopa_lugubris","solitary","aboveground"
"Apidae","Xylocopini","Xylocopa_auripennis","solitary","aboveground"
"Apidae","Xylocopini","Xylocopa_iris","solitary","aboveground"
"Apidae","Xylocopini","Xylocopa_erythrina","solitary","aboveground"
"Apidae","Xylocopini","Xylocopa_virginica","social","aboveground"
"Apidae","Xylocopini","Xylocopa_californica","solitary","aboveground"
"Apidae","Xylocopini","Xylocopa_basalis","solitary","aboveground"
"Apidae","Xylocopini","Xylocopa_mirabilis","solitary","aboveground"
"Apidae","Xylocopini","Xylocopa_flavorufa","social","aboveground"
"Apidae","Xylocopini","Xylocopa_pubescens","social","ground"
"Apidae","Xylocopini","Xylocopa_aestuans","solitary","aboveground"
"Apidae","Xylocopini","Xylocopa_caffra","solitary","ground"
"Apidae","Xylocopini","Xylocopa_watmoughi","solitary","aboveground"
"Apidae","Xylocopini","Xylocopa_scioensis","solitary","aboveground"
"Apidae","Xylocopini","Xylocopa_amamensis","solitary","aboveground"
"Apidae","Xylocopini","Xylocopa_flavifrons","solitary","aboveground"
"Apidae","Xylocopini","Xylocopa_appendiculata","solitary","aboveground"
"Apidae","Xylocopini","Xylocopa_albinotum","solitary","aboveground"
"Apidae","Xylocopini","Xylocopa_ogasawarensis","solitary","aboveground"
"Apidae","Xylocopini","Xylocopa_lieftincki","solitary","aboveground"
"Apidae","Xylocopini","Xylocopa_nigroclypeata","solitary","aboveground"
"Apidae","Xylocopini","Xylocopa_waterhousei","solitary","aboveground"
"Apidae","Xylocopini","Xylocopa_parvula","solitary","aboveground"
"Apidae","Xylocopini","Xylocopa_aruana","solitary","aboveground"
"Apidae","Xylocopini","Xylocopa_disconota","solitary","aboveground"
"Apidae","Xylocopini","Xylocopa_nobilis","solitary","aboveground"
"Apidae","Xylocopini","Xylocopa_provida","solitary","aboveground"
"Apidae","Xylocopini","Xylocopa_tenuiscapa","solitary","aboveground"
"Apidae","Xylocopini","Xylocopa_acutipennis","solitary","aboveground"
"Apidae","Xylocopini","Xylocopa_caerulea","solitary","aboveground"
"Apidae","Xylocopini","Xylocopa_flavicollis","solitary","aboveground"
"Apidae","Xylocopini","Xylocopa_dimidiata","solitary","aboveground"
"Apidae","Xylocopini","Xylocopa_leucocephala","solitary","aboveground"
