"species","n_alt","mean_alt","sd_alt","se_alt","within_sp_var_alt"
"Anthidium_maculosum","379","1370.451187","878.078949","45.103886","689.352275"
"Trichothurgus_aterrimus","14","3344.714286","618.581308","165.322809","18661.750876"
"Megachile_pilicrus","56","581.642857","562.314549","75.142442","4665.437719"
"Protosmia_minutula","19","1182.157895","590.938826","135.570664","13750.763803"
"Hoplitis_praestans","27","758.222222","793.321127","152.674722","9676.463417"
"Dianthidium_dubium","159","1054.867925","702.471992","55.709653","1643.173033"
"Megachile_pruina","116","54.525862","213.414496","19.815039","2252.280278"
"Osmia_azteca","97","2030.783505","480.057228","48.742427","2693.44858"
"Dianthidium_curvatum","273","794.941392","684.320565","41.416965","957.012865"
"Chelostoma_californicum","87","785.448276","616.902498","66.13889","3003.040371"
"Osmia_chalybea","208","81.461538","169.210724","11.732653","1256.079386"
"Megachile_sidalceae","280","828.475","553.987513","33.107086","933.087544"
"Megachile_zapoteca","136","1648.367647","584.551893","50.124911","1921.06259"
"Megachile_cleomis","11","1170.818182","738.548687","222.680808","23751.319296"
"Coelioxys_sodalis","194","1344.963918","1123.57387","80.667903","1346.72429"
"Megachile_semirufa","87","792.333333","901.769239","96.67981","3003.040371"
"Osmia_virga","107","175.448598","234.631274","22.682661","2441.724414"
"Osmia_pulsatillae","9","1346.444444","928.422602","309.474201","29029.390251"
"Megachile_zaptlana","101","460.425743","592.970174","59.002738","2586.777349"
"Osmia_bruneri","374","1676.882353","633.916599","32.779047","698.568215"
"Osmia_nifoata","132","1967.325758","714.784241","62.213983","1979.276608"
"Megachile_lippiae","458","1183.124454","677.203853","31.643658","570.446533"
"Megachile_spinotulata","123","1188.276423","512.703927","46.228956","2124.101726"
"Stelis_subemarginata","40","1256.675","839.625325","132.75642","6531.612806"
"Stelis_permaculata","10","755.8","574.962569","181.819129","26126.451226"
"Dioxys_pomonae","55","1215.4","686.100673","92.513796","4750.263859"
"Osmia_malina","91","1047.307692","740.125465","77.58623","2871.038596"
"Dianthidium_plenum","35","1409.742857","646.605223","109.296231","7464.70035"
"Anthidium_formosum","43","1737.883721","828.835391","126.396212","6075.91889"
"Osmia_raritatis","103","1427.708738","856.476098","84.391098","2536.548663"
"Megachile_chrysorrhoea","48","968.104167","547.71573","79.055956","5443.010672"
"Megachile_fortis","91","709.626374","619.660277","64.958047","2871.038596"
"Osmia_satoi","1","274",NA,NA,"261264.512259"
"Trachusa_cordaticeps","34","1204.176471","567.470703","97.320423","7684.250361"
"Megachile_prosopidis","166","862.204819","577.290479","44.806431","1573.882604"
"Protosmia_rubifloris","219","835.333333","674.917795","45.606718","1192.98864"
"Dianthidium_macrurum","47","1266.574468","438.10331","63.903936","5558.81941"
"Ashmeadiella_meliloti","286","1263.199301","580.425058","34.321253","913.512281"
"Ashmeadiella_opuntiae","158","1306.848101","623.709891","49.619695","1653.572862"
"Anthidium_edwardsii","96","548.0625","488.404013","49.847526","2721.505336"
"Ashmeadiella_gillettei","189","1226.126984","568.796522","41.373859","1382.351917"
"Megachile_casadae","64","1424.921875","557.526519","69.690815","4082.258004"
"Coelioxys_edita","218","990.454128","618.647604","41.900103","1198.461065"
"Osmia_subfasciata","224","444.955357","462.8637","30.926382","1166.35943"
"Hoplitis_nemophilae","16","134.3125","138.776904","34.694226","16329.032016"
"Megachile_pseudobrevis","91","108.714286","296.757562","31.108645","2871.038596"
"Osmia_texana","382","918.437173","779.652015","39.890467","683.938514"
"Anthidium_porterae","184","1396.956522","543.488668","40.066516","1419.915827"
"Osmia_disjuncta","4","230","78.15796","39.07898","65316.128065"
"Megachile_inermis","646","722.96904","845.266029","33.256547","404.43423"
"Osmia_cyanella","225","1122.088889","703.00757","46.867171","1161.17561"
"Megachile_newberryae","129","711.271318","448.790036","39.513759","2025.306297"
"Ashmeadiella_occipitalis","72","1069.611111","492.493242","58.040885","3628.673781"
"Anthidium_jocosum","59","766.559322","437.01303","56.89425","4428.212072"
"Stelis_perpulchra","158","768.778481","540.616157","43.009112","1653.572862"
"Megachile_coquilletti","241","1049.86722","647.656435","41.719218","1084.085113"
"Ashmeadiella_bigeloviae","248","792.451613","520.156592","33.029977","1053.485937"
"Ashmeadiella_breviceps","88","603.681818","462.3648","49.288253","2968.914912"
"Ashmeadiella_rhodognatha","77","823.38961","612.598975","69.812132","3393.045614"
"Hoplitis_grinnelli","189","873.169312","545.709184","39.694502","1382.351917"
"Hoplitis_biscutellae","177","764.700565","464.662763","34.926192","1476.070691"
"Atoposmia_hebitis","3","666.333333","331.684087","191.497897","87088.170753"
"Dianthidium_parvum","205","1439.034146","730.129295","50.994442","1274.461035"
"Dianthidium_pudicum","327","1369.899083","678.649027","37.529377","798.974044"
"Dianthidium_ulkei","300","1524.123333","617.42978","35.647325","870.881708"
"Ashmeadiella_clypeodentata","57","762.052632","558.519581","73.977726","4583.587934"
"Ashmeadiella_femorata","65","600.738462","466.273434","57.834102","4019.454035"
"Ashmeadiella_foveata","82","1167.487805","609.282907","67.284041","3186.152589"
"Ashmeadiella_eurynorhyncha","18","949.611111","603.544836","142.256882","14514.695126"
"Osmia_clarescens","181","849.320442","586.08723","43.563521","1443.450344"
"Osmia_foxi","20","1480.25","444.728761","99.444374","13063.225613"
"Osmia_liogastra","113","1089.19469","475.650867","44.74547","2312.07533"
"Osmia_phenax","125","1101.744","507.177832","45.363364","2090.116098"
"Osmia_marginata","105","886.561905","494.265693","48.235393","2488.23345"
"Ashmeadiella_vandykiella","28","1579.785714","380.912293","71.985657","9330.875438"
"Ashmeadiella_sonora","96","915.145833","674.704208","68.86171","2721.505336"
"Ashmeadiella_cactorum","245","1420.767347","725.426008","46.345768","1066.385764"
"Ashmeadiella_cazieri","54","1074.296296","554.348219","75.437238","4838.231709"
"Trachusa_larreae","179","826.502793","433.985429","32.437594","1459.578281"
"Ashmeadiella_holtii","34","886.205882","567.933296","97.399757","7684.250361"
"Ashmeadiella_hurdiana","10","1107.8","487.270584","154.088488","26126.451226"
"Osmia_albolateralis","331","1529.558912","898.149622","49.366768","789.318768"
"Osmia_trevoris","253","1430.12253","869.762591","54.681506","1032.666056"
"Osmia_nemoris","191","740.528796","664.352243","48.070841","1367.877028"
"Ashmeadiella_aridula","208","1066.475962","684.387239","47.453717","1256.079386"
"Osmia_brevis","386","1658.748705","721.040696","36.700005","676.851068"
"Osmia_glauca","68","698.117647","503.50534","61.058991","3842.12518"
"Ashmeadiella_californica","233","1363.291845","915.142155","59.952956","1121.30692"
"Anthidium_collectum","104","537.144231","486.640323","47.71901","2512.158772"
"Hoplitis_sambuci","117","1031.017094","684.136518","63.248443","2233.030019"
"Ashmeadiella_cubiceps","64","1266.4375","789.059454","98.632432","4082.258004"
"Ashmeadiella_timberlakei","118","1069.779661","686.523263","63.199589","2214.106036"
"Ashmeadiella_salviae","41","927.146341","650.72116","101.625571","6372.305177"
"Chelostoma_incisulum","29","801.241379","634.857614","117.890099","9009.121112"
"Osmia_gabrielis","118","775.144068","608.358507","56.00394","2214.106036"
"Osmia_coloradensis","1111","1134.112511","905.897976","27.178298","235.161577"
"Osmia_aglaia","53","890.09434","653.140881","89.7158","4929.519099"
"Osmia_atrocyanea","275","1247.534545","825.49175","49.779025","950.052772"
"Osmia_regulina","52","624.692308","443.308972","61.475893","5024.317543"
"Osmia_californica","384","1435.153646","792.833649","40.459123","680.376334"
"Dianthidium_subparvum","219","1519.981735","691.725147","46.742454","1192.98864"
"Megachile_pascoensis","21","839.52381","770.31913","168.097415","12441.16725"
"Osmia_iridis","45","1854.977778","779.289318","116.169593","5805.87805"
"Megachile_mellitarsis","62","1751.048387","849.841999","107.930042","4213.943746"
"Lithurgopsis_apicalis","346","1651.933526","643.411684","34.590026","755.099746"
"Megachile_willughbiella","1589","198.004405","350.647498","8.796477","164.420713"
"Ashmeadiella_micheneri","3","153.666667","110.273901","63.666666","87088.170753"
"Osmia_cobaltina","148","1545.060811","762.503532","62.677404","1765.300759"
"Ashmeadiella_australis","39","1473.871795","653.802569","104.692198","6699.090058"
"Megachile_townsendiana","134","886.455224","576.614107","49.811872","1949.735166"
"Megachile_concinna","155","263.412903","370.377059","29.749401","1685.577498"
"Heriades_cressoni","146","1886.547945","668.434858","55.320062","1789.482961"
"Osmia_kincaidii","181","1178.685083","687.669474","51.114069","1443.450344"
"Osmia_sedula","56","1332.410714","788.966016","105.430019","4665.437719"
"Osmia_densa","276","1284.905797","719.834394","43.328939","946.610552"
"Osmia_grinnelli","91","1552.285714","693.136114","72.660408","2871.038596"
"Stelis_costalis","33","273.212121","483.375356","84.144849","7917.106432"
"Osmia_calla","140","1431.707143","732.058814","61.870262","1866.175088"
"Osmia_cara","93","991.935484","592.271581","61.415702","2809.295831"
"Hoplitis_jacintana","67","1181.746269","706.944457","86.367012","3899.470332"
"Megachile_agustini","109","1740.321101","527.185396","50.495203","2396.922131"
"Heriades_gracilior","32","1673","547.907986","96.857363","8164.516008"
"Coelioxys_insita","18","884.555556","802.086853","189.053684","14514.695126"
"Megachile_soledadensis","52","1260.75","444.97067","61.706329","5024.317543"
"Ashmeadiella_erema","46","1502.673913","438.906219","64.713191","5679.66331"
"Megachile_nevadensis","148","1476.858108","599.566794","49.284087","1765.300759"
"Hoplitis_mojavensis","63","972.984127","508.18737","64.02559","4147.05575"
"Ashmeadiella_xenomastax","59","948.779661","507.497514","66.070549","4428.212072"
"Anthidium_colliguayanum","16","1328.125","763.889684","190.972421","16329.032016"
"Neofidelia_profuga","51","883.45098","709.436236","99.340943","5122.833574"
"Coelioxys_zapoteca","65","699.8","633.543487","78.581398","4019.454035"
"Osmia_pikei","68","2127.352941","782.463461","94.887632","3842.12518"
"Coelioxys_deani","3","1464","829.276793","478.78318","87088.170753"
"Coelioxys_alatiformis","9","537.333333","615.533915","205.177972","29029.390251"
"Coelioxys_grindeliae","81","1588.876543","739.986037","82.220671","3225.487806"
"Lithurgus_scabrosus","12","133","109.651514","31.653666","21772.042688"
"Megachile_sabinensis","63","1245","492.254819","62.018278","4147.05575"
"Osmia_obliqua","41","1517","796.201199","124.345736","6372.305177"
"Osmia_latisulcata","111","1372.621622","570.496945","54.149174","2353.734345"
"Megachile_manifesta","69","1873.869565","602.633996","72.548608","3786.442207"
"Osmia_crassa","45","1432.133333","567.643558","84.619306","5805.87805"
"Stelis_anasazi","9","2442.444444","337.371498","112.457166","29029.390251"
"Stelis_paiute","1","2211",NA,NA,"261264.512259"
"Osmia_alpestris","17","2643.882353","565.238653","137.09051","15368.500721"
"Megachile_snowi","75","1757.52","577.774326","66.715633","3483.52683"
"Stelis_rudbeckiarum","40","2058.575","462.465183","73.122166","6531.612806"
"Megachile_rubi","29","76.37931","76.240884","14.157577","9009.121112"
"Osmia_giliarum","102","1698.901961","785.729043","77.798768","2561.416787"
"Chelostoma_phaceliae","92","915.108696","537.041682","55.990466","2839.831655"
"Megachile_brimleyi","10","168.8","277.385732","87.71707","26126.451226"
"Dianthidium_arizonicum","23","1954.347826","368.506273","76.83887","11359.32662"
"Anthidium_spatulatum","4","3723","264.79426","132.39713","65316.128065"
"Ashmeadiella_rufipes","54","587.759259","643.406352","87.556514","4838.231709"
"Hoplitis_carinata","7","1387.428571","584.387673","220.877779","37323.501751"
"Stelis_subcaerulea","10","986.8","769.423709","243.313141","26126.451226"
"Hoplitis_nitidula","2","1860.5","137.885822","97.5","130632.25613"
"Lithurgus_chrysurus","174","540.448276","566.704136","42.96173","1501.520185"
"Atoposmia_triodonta","39","1541.307692","634.029642","101.525996","6699.090058"
"Osmia_pentstemonis","242","2118.797521","772.451723","49.655077","1079.605423"
"Osmia_tarsata","49","1317.489796","1207.454142","172.493449","5331.928822"
"Heriades_timberlakei","83","1856.903614","383.074043","42.047839","3147.765208"
"Stelis_robertsoni","12","1379.833333","619.272569","178.768592","21772.042688"
"Osmia_marginipennis","105","1652.285714","781.728173","76.288858","2488.23345"
"Megachile_pseudonigra","11","667.545455","461.287842","139.083517","23751.319296"
"Stelis_carnifex","58","1808.87931","695.968165","91.385097","4504.560556"
"Aztecanthidium_tenochtitlanicum","4","106.5","120.798731","60.399366","65316.128065"
"Hoplitis_louisae","35","1823.2","738.191622","124.777158","7464.70035"
"Atoposmia_elongata","22","2166.5","546.472127","116.508249","11875.659648"
"Hoplitis_pygmaea","29","380.413793","321.561538","59.712479","9009.121112"
"Trachusa_pubescens","6","1239.666667","990.625997","404.42137","43544.085377"
"Osmia_longula","132","2131.80303","785.162836","68.339653","1979.276608"
"Trachusa_perdita","31","682.967742","455.38727","81.789968","8427.887492"
"Stelis_montana","245","1517.485714","958.816161","61.256518","1066.385764"
"Megachile_amica","26","716.807692","358.386274","70.285331","10048.635087"
"Chelostoma_minutum","86","1633.651163","754.628241","81.373656","3037.959445"
"Hoplitis_plagiostoma","24","2148.875","656.839952","134.076894","10886.021344"
"Stelis_nitida","45","1036.266667","1094.227818","163.117852","5805.87805"
"Hoplitis_bullifacies","25","1311.72","577.209127","115.441825","10450.58049"
"Hoplitis_incanescens","27","1946.481481","669.239141","128.795133","9676.463417"
"Gronoceras_bombiforme","24","864.958333","524.482559","107.059554","10886.021344"
"Osmia_nearctica","5","310.6","293.371437","131.199695","52252.902452"
"Hoplostelis_bivittata","13","618.769231","578.709506","160.505138","20097.270174"
"Coelioxys_pratti","25","1844.92","572.340947","114.468189","10450.58049"
"Pseudoanthidium_tuberculiferum","48","950.416667","620.332746","89.537319","5443.010672"
"Megachile_cockerelli","3","2460","275.920278","159.302647","87088.170753"
"Osmia_sculleni","89","2108.47191","746.88806","79.169976","2935.556318"
"Osmia_odontogaster","30","634.733333","690.244781","126.020879","8708.817075"
"Osmia_cyaneonitens","31","1654.548387","826.675343","148.475275","8427.887492"
"Osmia_dolerosa","73","660.342466","933.37088","109.242799","3578.965921"
"Megachile_okinawana","1","79",NA,NA,"261264.512259"
"Atoposmia_abjecta","41","2033.219512","700.789145","109.444877","6372.305177"
"Osmia_gaudiosa","87","1466.252874","695.698833","74.586744","3003.040371"
"Osmia_giffardi","22","2010.545455","796.482608","169.810663","11875.659648"
"Atoposmia_mirifica","15","1016.066667","699.582985","180.63155","17417.634151"
"Ashmeadiella_rufitarsis","22","749.318182","628.851969","134.07169","11875.659648"
"Chelostoma_emarginatum","39","435.923077","332.728939","53.279271","6699.090058"
"Chelostoma_marginatum","43","801.186047","486.966326","74.261669","6075.91889"
"Stelis_hurdi","2","389.5","238.294985","168.5","130632.25613"
"Megachile_foersteri","5","1529","594.016414","265.652216","52252.902452"
"Hoplitis_zuni","23","1753.173913","456.761192","95.241292","11359.32662"
"Stelis_anthracina","17","650.470588","428.844395","104.010043","15368.500721"
"Osmia_melanopleura","103","1112.834951","651.802856","64.224044","2536.548663"
"Pararhophites_orobinus","4","1327.5","747.28687","373.643435","65316.128065"
"Osmia_vandykei","30","1204.233333","632.166373","115.417261","8708.817075"
"Chelostoma_styriacum","1","62",NA,NA,"261264.512259"
