"family","tribe","tips","sociality_binary","sociality_three_states","nest_three_states","nest_binary"
"Apidae","Bombini","Bombus_medius","social","social","ground","ground"
"Apidae","Bombini","Bombus_mexicanus","social","social","ground","ground"
"Apidae","Bombini","Bombus_steindachneri","social","social","ground","ground"
"Apidae","Bombini","Bombus_pensylvanicus","social","social","ground","ground"
"Apidae","Bombini","Bombus_sonorus","social","social","ground","ground"
"Apidae","Bombini","Bombus_atratus","social","social","ground","ground"
"Apidae","Bombini","Bombus_opifex","social","social","ground","ground"
"Apidae","Bombini","Bombus_diligens","social","social","ground","ground"
"Apidae","Bombini","Bombus_imitator","social","social","ground","ground"
"Apidae","Bombini","Bombus_atripes","social","social","ground","ground"
"Apidae","Bombini","Bombus_tricornis","social","social","ground","ground"
"Apidae","Bombini","Bombus_exil","social","social","ground","ground"
"Apidae","Bombini","Bombus_digressus","social","social","ground","ground"
"Apidae","Bombini","Bombus_trinominatus","social","social","ground","ground"
"Apidae","Bombini","Bombus_weisi","social","social","ground","ground"
"Apidae","Bombini","Bombus_deuteronymus","social","social","ground","ground"
"Apidae","Bombini","Bombus_humilis","social","social","ground","ground"
"Apidae","Bombini","Bombus_anachoreta","social","social","ground","ground"
"Apidae","Bombini","Bombus_filchnerae","social","social","ground","ground"
"Apidae","Bombini","Bombus_muscorum","social","social","ground","ground"
"Apidae","Bombini","Bombus_zonatus","social","social","ground","ground"
"Apidae","Bombini","Bombus_hedini","social","social","ground","ground"
"Apidae","Bombini","Bombus_schrencki","social","social","ground","ground"
"Apidae","Bombini","Bombus_pseudobaicalensis","social","social","ground","ground"
"Apidae","Bombini","Bombus_opulentus","social","social","ground","ground"
"Apidae","Bombini","Bombus_honshuensis","social","social","ground","ground"
"Apidae","Bombini","Bombus_pascuorum","social","social","ground","ground"
"Apidae","Bombini","Bombus_impetuosus","social","social","ground","ground"
"Apidae","Bombini","Bombus_remotus","social","social","ground","ground"
"Apidae","Bombini","Bombus_inexspectatus","social","social","ground","ground"
"Apidae","Bombini","Bombus_veteranus","social","social","ground","ground"
"Apidae","Bombini","Bombus_mlokosievitzii","social","social","ground","ground"
"Apidae","Bombini","Bombus_sylvarum","social","social","ground","ground"
"Apidae","Bombini","Bombus_velox","social","social","ground","ground"
"Apidae","Bombini","Bombus_ruderarius","social","social","ground","ground"
"Apidae","Bombini","Bombus_laesus","social","social","ground","ground"
"Apidae","Bombini","Bombus_mucidus","social","social","ground","ground"
"Apidae","Bombini","Bombus_persicus","social","social","ground","ground"
"Apidae","Bombini","Bombus_armeniacus","social","social","ground","ground"
"Apidae","Bombini","Bombus_mesomelas","social","social","ground","ground"
"Apidae","Bombini","Bombus_pomorum","social","social","ground","ground"
"Apidae","Bombini","Bombus_dahlbomii","social","social","ground","ground"
"Apidae","Bombini","Bombus_excellens","social","social","ground","ground"
"Apidae","Bombini","Bombus_morio","social","social","ground","ground"
"Apidae","Bombini","Bombus_borealis","social","social","ground","ground"
"Apidae","Bombini","Bombus_distinguendus","social","social","ground","ground"
"Apidae","Bombini","Bombus_appositus","social","social","ground","ground"
"Apidae","Bombini","Bombus_subterraneus","social","social","ground","ground"
"Apidae","Bombini","Bombus_difficillimus","social","social","ground","ground"
"Apidae","Bombini","Bombus_mongolensis","social","social","ground","ground"
"Apidae","Bombini","Bombus_melanurus","social","social","ground","ground"
"Apidae","Bombini","Bombus_fragrans","social","social","ground","ground"
"Apidae","Bombini","Bombus_amurensis","social","social","ground","ground"
"Apidae","Bombini","Bombus_personatus","social","social","ground","ground"
"Apidae","Bombini","Bombus_argillaceus","social","social","ground","ground"
"Apidae","Bombini","Bombus_ruderatus","social","social","ground","ground"
"Apidae","Bombini","Bombus_hortorum","social","social","ground","ground"
"Apidae","Bombini","Bombus_portchinsky","social","social","ground","ground"
"Apidae","Bombini","Bombus_consobrinus","social","social","ground","ground"
"Apidae","Bombini","Bombus_koreanus","social","social","ground","ground"
"Apidae","Bombini","Bombus_religiosus","social","social","ground","ground"
"Apidae","Bombini","Bombus_securus","social","social","ground","ground"
"Apidae","Bombini","Bombus_sushkini","social","social","ground","ground"
"Apidae","Bombini","Bombus_tichenkoi","social","social","ground","ground"
"Apidae","Bombini","Bombus_czerskii","social","social","ground","ground"
"Apidae","Bombini","Bombus_gerstaeckeri","social","social","ground","ground"
"Apidae","Bombini","Bombus_supremus","social","social","ground","ground"
"Apidae","Bombini","Bombus_bicoloratus","social","social","ground","ground"
"Apidae","Bombini","Bombus_diversus","social","social","ground","ground"
"Apidae","Bombini","Bombus_trifasciatus","social","social","ground","ground"
"Apidae","Bombini","Bombus_ussurensis","social","social","ground","ground"
"Apidae","Bombini","Bombus_longipes","social","social","ground","ground"
"Apidae","Bombini","Bombus_funerarius","social","social","ground","ground"
"Apidae","Bombini","Bombus_haemorrhoidalis","social","social","ground","ground"
"Apidae","Bombini","Bombus_griseocollis","social","social","ground","ground"
"Apidae","Bombini","Bombus_vagans","social","social","ground","ground"
"Apidae","Bombini","Bombus_baeri","social","social","ground","ground"
"Apidae","Bombini","Bombus_coccineus","social","social","ground","ground"
"Apidae","Bombini","Bombus_rubicundus","social","social","ground","ground"
"Apidae","Bombini","Bombus_handlirschi","social","social","ground","ground"
"Apidae","Bombini","Bombus_morrisoni","social","social","ground","ground"
"Apidae","Bombini","Bombus_ecuadorius","social","social","ground","ground"
"Apidae","Bombini","Bombus_hortulanus","social","social","ground","ground"
"Apidae","Bombini","Bombus_robustus","social","social","ground","ground"
"Apidae","Bombini","Bombus_tucumanus","social","social","ground","ground"
"Apidae","Bombini","Bombus_vogti","social","social","ground","ground"
"Apidae","Bombini","Bombus_melaleucus","social","social","ground","ground"
"Apidae","Bombini","Bombus_volucelloides","social","social","ground","ground"
"Apidae","Bombini","Bombus_fraternus","social","social","ground","ground"
"Apidae","Bombini","Bombus_funebris","social","social","ground","ground"
"Apidae","Bombini","Bombus_brachycephalus","social","social","ground","ground"
"Apidae","Bombini","Bombus_macgregori","social","social","ground","ground"
"Apidae","Bombini","Bombus_crotchii","social","social","ground","ground"
"Apidae","Bombini","Bombus_asiaticus","social","social","ground","ground"
"Apidae","Bombini","Bombus_niveatus","social","social","ground","ground"
"Apidae","Bombini","Bombus_sulfureus","social","social","ground","ground"
"Apidae","Bombini","Bombus_sibiricus","social","social","ground","ground"
"Apidae","Bombini","Bombus_oberti","social","social","ground","ground"
"Apidae","Bombini","Bombus_cullumanus","social","social","ground","ground"
"Apidae","Bombini","Bombus_unicus","social","social","ground","ground"
"Apidae","Bombini","Bombus_semenoviellus","social","social","ground","ground"
"Apidae","Bombini","Bombus_rufocinctus","social","social","ground","ground"
"Apidae","Bombini","Bombus_eximius","social","social","ground","ground"
"Apidae","Bombini","Bombus_rufipes","social","social","ground","ground"
"Apidae","Bombini","Bombus_festivus","social","social","ground","ground"
"Apidae","Bombini","Bombus_breviceps","social","social","ground","ground"
"Apidae","Bombini","Bombus_grahami","social","social","ground","ground"
"Apidae","Bombini","Bombus_angustus","social","social","ground","ground"
"Apidae","Bombini","Bombus_wurflenii","social","social","ground","ground"
"Apidae","Bombini","Bombus_kashmirensis","social","social","ground","ground"
"Apidae","Bombini","Bombus_nobilis","social","social","ground","ground"
"Apidae","Bombini","Bombus_alagesianus","social","social","ground","ground"
"Apidae","Bombini","Bombus_keriensis","social","social","ground","ground"
"Apidae","Bombini","Bombus_incertus","social","social","ground","ground"
"Apidae","Bombini","Bombus_lapidarius","social","social","ground","ground"
"Apidae","Bombini","Bombus_sichelii","social","social","ground","ground"
"Apidae","Bombini","Bombus_formosellus","social","social","ground","ground"
"Apidae","Bombini","Bombus_pyrosoma","social","social","ground","ground"
"Apidae","Bombini","Bombus_friseanus","social","social","ground","ground"
"Apidae","Bombini","Bombus_miniatus","social","social","ground","ground"
"Apidae","Bombini","Bombus_rufofasciatus","social","social","ground","ground"
"Apidae","Bombini","Bombus_simillimus","social","social","ground","ground"
"Apidae","Bombini","Bombus_ladakhensis","social","social","ground","ground"
"Apidae","Bombini","Bombus_semenovianus","social","social","ground","ground"
"Apidae","Bombini","Bombus_impatiens","social","social","ground","ground"
"Apidae","Bombini","Bombus_ephippiatus","social","social","ground","ground"
"Apidae","Bombini","Bombus_wilmattae","social","social","ground","ground"
"Apidae","Bombini","Bombus_bifarius","social","social","ground","ground"
"Apidae","Bombini","Bombus_huntii","social","social","ground","ground"
"Apidae","Bombini","Bombus_vosnesenskii","social","social","ground","ground"
"Apidae","Bombini","Bombus_bimaculatus","social","social","ground","ground"
"Apidae","Bombini","Bombus_glacialis","social","social","ground","ground"
"Apidae","Bombini","Bombus_lapponicus","social","social","ground","ground"
"Apidae","Bombini","Bombus_konradini","social","social","ground","ground"
"Apidae","Bombini","Bombus_sylvicola","social","social","ground","ground"
"Apidae","Bombini","Bombus_monticola","social","social","ground","ground"
"Apidae","Bombini","Bombus_melanopygus","social","social","ground","ground"
"Apidae","Bombini","Bombus_ternarius","social","social","ground","ground"
"Apidae","Bombini","Bombus_ardens","social","social","ground","ground"
"Apidae","Bombini","Bombus_biroi","social","social","ground","ground"
"Apidae","Bombini","Bombus_flavescens","social","social","ground","ground"
"Apidae","Bombini","Bombus_beaticola","social","social","ground","ground"
"Apidae","Bombini","Bombus_cingulatus","social","social","ground","ground"
"Apidae","Bombini","Bombus_frigidus","social","social","ground","ground"
"Apidae","Bombini","Bombus_jonellus","social","social","ground","ground"
"Apidae","Bombini","Bombus_mixtus","social","social","ground","ground"
"Apidae","Bombini","Bombus_sitkensis","social","social","ground","ground"
"Apidae","Bombini","Bombus_sandersoni","social","social","ground","ground"
"Apidae","Bombini","Bombus_brodmannicus","social","social","ground","ground"
"Apidae","Bombini","Bombus_pratorum","social","social","ground","ground"
"Apidae","Bombini","Bombus_pyrenaeus","social","social","ground","ground"
"Apidae","Bombini","Bombus_avanus","social","social","ground","ground"
"Apidae","Bombini","Bombus_sonani","social","social","ground","ground"
"Apidae","Bombini","Bombus_infrequens","social","social","ground","ground"
"Apidae","Bombini","Bombus_parthenius","social","social","ground","ground"
"Apidae","Bombini","Bombus_luteipes","social","social","ground","ground"
"Apidae","Bombini","Bombus_infirmus","social","social","ground","ground"
"Apidae","Bombini","Bombus_pressus","social","social","ground","ground"
"Apidae","Bombini","Bombus_lemniscatus","social","social","ground","ground"
"Apidae","Bombini","Bombus_lepidus","social","social","ground","ground"
"Apidae","Bombini","Bombus_modestus","social","social","ground","ground"
"Apidae","Bombini","Bombus_wangae","social","social","ground","ground"
"Apidae","Bombini","Bombus_picipes","social","social","ground","ground"
"Apidae","Bombini","Bombus_caliginosus","social","social","ground","ground"
"Apidae","Bombini","Bombus_centralis","social","social","ground","ground"
"Apidae","Bombini","Bombus_vandykei","social","social","ground","ground"
"Apidae","Bombini","Bombus_flavifrons","social","social","ground","ground"
"Apidae","Bombini","Bombus_haematurus","social","social","ground","ground"
"Apidae","Bombini","Bombus_hypnorum","social","social","aboveground","aboveground"
"Apidae","Bombini","Bombus_perplexus","social","social","ground","ground"
"Apidae","Bombini","Bombus_terricola","social","social","ground","ground"
"Apidae","Bombini","Bombus_occidentalis","social","social","ground","ground"
"Apidae","Bombini","Bombus_cryptarum","social","social","ground","ground"
"Apidae","Bombini","Bombus_lantschouensis","social","social","ground","ground"
"Apidae","Bombini","Bombus_minshanensis","social","social","ground","ground"
"Apidae","Bombini","Bombus_magnus","social","social","ground","ground"
"Apidae","Bombini","Bombus_patagiatus","social","social","ground","ground"
"Apidae","Bombini","Bombus_affinis","social","social","ground","ground"
"Apidae","Bombini","Bombus_franklini","social","social","ground","ground"
"Apidae","Bombini","Bombus_lucorum","social","social","ground","ground"
"Apidae","Bombini","Bombus_hypocrita","social","social","ground","ground"
"Apidae","Bombini","Bombus_jacobsoni","social","social","ground","ground"
"Apidae","Bombini","Bombus_longipennis","social","social","ground","ground"
"Apidae","Bombini","Bombus_tunicatus","social","social","ground","ground"
"Apidae","Bombini","Bombus_terrestris","social","social","ground","ground"
"Apidae","Bombini","Bombus_ignitus","social","social","ground","ground"
"Apidae","Bombini","Bombus_sporadicus","social","social","ground","ground"
"Apidae","Bombini","Bombus_alpinus","social","social","ground","ground"
"Apidae","Bombini","Bombus_polaris","social","social","ground","ground"
"Apidae","Bombini","Bombus_pyrrhopygus","social","social","ground","ground"
"Apidae","Bombini","Bombus_balteatus","social","social","ground","ground"
"Apidae","Bombini","Bombus_kirbiellus","social","social","ground","ground"
"Apidae","Bombini","Bombus_hyperboreus","social","social","ground","ground"
"Apidae","Bombini","Bombus_natvigi","social","social","ground","ground"
"Apidae","Bombini","Bombus_kluanensis","social","social","ground","ground"
"Apidae","Bombini","Bombus_neoboreus","social","social","ground","ground"
"Apidae","Bombini","Bombus_soroeensis","social","social","ground","ground"
"Apidae","Bombini","Bombus_nevadensis","social","social","ground","ground"
"Apidae","Bombini","Bombus_auricomus","social","social","ground","ground"
"Apidae","Bombini","Bombus_confusus","social","social","ground","ground"
"Apidae","Bombini","Bombus_avinoviellus","social","social","ground","ground"
"Apidae","Bombini","Bombus_defector","social","social","ground","ground"
"Apidae","Bombini","Bombus_handlirschianus","social","social","ground","ground"
"Apidae","Bombini","Bombus_mendax","social","social","ground","ground"
"Apidae","Bombini","Bombus_turkestanicus","social","social","ground","ground"
